,tconst,pTitle,Year,runtimeMinutes,numVotes,wiki_key,Runtime_minutes,action,adventure,animation,biographical,comedy,crime,drama,documentary,fantasy,historical,horror,musical,mystery,romance,science_fiction,sport,thriller,war,western,academy_award,bafta,United_States,India,United_Kingdom,Canada,English,French,Japanese,Italian,Spanish,Budget,Budget_cleaned,Box_office,Box_office_cleaned,profit_pc,missing_finances
1103,tt0073679,special section,1975,118,1254.0,Special_Section,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,,0.0,0.0,1
1104,tt0073817,swept away,1974,114,5910.0,Swept_Away_(1974_film),114,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,"""$6 million (US and Canada)[2] or $1,750,000[3]""",61750000000000.0,0.0,1
1105,tt0074157,at the earths core,1976,89,,At_the_Earth's_Core_(film),89,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"""$1.5 million[3] or $400,000-$500,000[4]""",1540000.05,"""$3.2 million[5]""",3200000.0,107.79220104570774,0
1106,tt0074235,bound for glory,1976,147,4946.0,Bound_for_Glory_(1976_film),147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,"""$10 million[1] or $7 million[2]""",107000000.0,,0.0,0.0,1
1107,tt0074252,ugly dirty and bad,1976,115,8222.0,Down_and_Dirty_(film),115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,,0.0,0.0,1
1108,tt0074279,cannonball,1976,93,4547.0,Cannonball_(film),93,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$780,000[1]""",780000.0,"""$1.5 million (rentals)[1][2]""",1500000.0,92.3076923076923,0
1109,tt0074286,carry on england,1976,89,1957.0,Carry_On_England,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"""£250,000""",250000.0,,0.0,0.0,1
1110,tt0074287,the house with laughing windows,1976,110,5109.0,The_House_with_Laughing_Windows,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,"""₤722.135 million""",722135000.0,0.0,1
1111,tt0074291,fellinis casanova,1976,155,7747.0,Fellini's_Casanova,155,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,,0.0,,0.0,0.0,1
1112,tt0074360,cria cuervos,1976,105,9865.0,Cría_Cuervos,107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.0,,0.0,0.0,1
1113,tt0074400,the desert of the tartars,1976,140,2140.0,The_Desert_of_the_Tartars,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,,0.0,0.0,1
1114,tt0074408,jack the ripper,1976,92,1667.0,Jack_the_Ripper_(1976_film),92,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
1115,tt0074412,disco godfather,1979,93,1501.0,Disco_Godfather,97,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
1116,tt0074441,the duchess and the dirtwater fox,1976,103,1803.0,The_Duchess_and_the_Dirtwater_Fox,103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,"""$4.5 million[2]""",4500000.0,"""$4.1 million[3]""",4099999.9999999995,-8.888888888888902,0
1117,tt0074442,crime busters,1977,115,11206.0,Crime_Busters,109,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
1118,tt0074475,embryo,1976,104,,Embryo_(film),104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$1,400,000""",1400000.0,,0.0,0.0,1
1119,tt0074478,emanuelle in bangkok,1976,92,1045.0,Emanuelle_in_Bangkok,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,,0.0,0.0,1
1120,tt0074486,eraserhead,1977,89,110859.0,Eraserhead,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$100,000[2]""",100000.0,"""$7.1 million[2]""",7100000.0,7000.0,0
1121,tt0074554,the front,1976,95,,The_Enforcer_(1976_film),96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$9 million[1]""",9000000.0,"""$46.2 million[2]""",46200000.0,413.33333333333337,0
1122,tt0074559,futureworld,1976,108,10486.0,Futureworld,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$2.5 million""",2500000.0,"""$4.2 million (US/Canada theatrical rentals)[3][4]""",4200000.0,68.0,0
1123,tt0074593,grizzly,1976,91,4754.0,Grizzly_(film),89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$750,000 (estimated)""",750000.0,"""$39 million or $7.3 million[1]""",397300000.0,52873.333333333336,0
1124,tt0074599,gus,1976,96,1852.0,Gus_(1976_film),95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$21,873,000""",21873000.0,0.0,1
1125,tt0074605,harlan county usa,1976,103,5589.0,"Harlan_County,_USA",103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
1126,tt0074608,harry and walter go to new york,1976,115,,Harry_and_Walter_Go_to_New_York,112,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""under $7 million[1]""",7000000.0,,0.0,0.0,1
1127,tt0074633,hollywood boulevard,1976,83,1220.0,Hollywood_Boulevard_(1976_film),83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$54,039[3]""",54039.0,"""$1 million (North American rentals)[3][4]""",1000000.0,1750.5153685301354,0
1128,tt0074670,ilsa harem keeper of the oil sheiks,1976,85,2725.0,"Ilsa,_Harem_Keeper_of_the_Oil_Sheiks",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,0.0,,0.0,0.0,1
1129,tt0074720,the toy,1976,95,5087.0,The_Toy_(1976_film),95,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,,0.0,0.0,1
1130,tt0074730,kabhi kabhie,1976,177,2077.0,Kabhi_Kabhie,178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,"""est. ₹40 million[2]""",40000000.0,0.0,1
1131,tt0074740,keoma,1976,105,5424.0,Keoma_(film),101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,,0.0,"""₤1.571 billion (Italian lira)""",1571000000.0,0.0,1
1132,tt0074749,the killing of a chinese bookie,1976,135,12464.0,The_Killing_of_a_Chinese_Bookie,135,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
1133,tt0074751,king kong,1976,134,31735.0,King_Kong_(1976_film),134,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,"""$24 million[1][2]""",24000000.0,"""$90.6 million[3][2]""",90600000.0,277.5,0
1134,tt0074802,lipstick,1976,89,2176.0,Lipstick_(1976_film),89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$8.3 million""",8300000.000000001,0.0,1
1135,tt0074860,marathon man,1976,125,61375.0,Marathon_Man_(film),125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$6.5 million[1]""",6500000.0,"""$28.2 million[2]""",28200000.0,333.8461538461538,0
1136,tt0074901,mikey and nicky,1976,106,4900.0,Mikey_and_Nicky,106,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$4.3 million""",4300000.0,,0.0,0.0,1
1137,tt0074916,mr klein,1976,123,6904.0,Monsieur_Klein,123,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"""$3,500,000""",3500000.0,"""$193,028[1][2]""",193028.0,-94.48491428571428,0
1138,tt0074923,mother jugs  speed,1976,98,3089.0,"Mother,_Jugs_&_Speed",98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$3 million[1]""",3000000.0,"""$7 million (North America)[2]""",7000000.0,133.33333333333334,0
1139,tt0074937,murder by death,1976,95,36432.0,Murder_by_Death,94,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$32,511,047[1]""",32511047.0,0.0,1
1140,tt0075002,the olsen gang sees red,1976,100,2156.0,The_Olsen_Gang_Sees_Red,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
1141,tt0075029,the outlaw josey wales,1976,135,70789.0,The_Outlaw_Josey_Wales,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,"""$3.7 million[1]""",3700000.0,"""$31.8 million[2]""",31800000.0,759.4594594594595,0
1142,tt0075086,the pom pom girls,1976,89,1086.0,The_Pom_Pom_Girls,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$26 million[1] or $7.4 million[2]""",267399999.99999997,0.0,1
1143,tt0075119,a slave of love,1976,94,,A_Slave_of_Love,94,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
1144,tt0075164,satans slave,1976,86,1812.0,Satan's_Slave_(1976_film),86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,0.0,,0.0,0.0,1
1145,tt0075229,sky riders,1976,91,1014.0,Sky_Riders,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$1,730,000 (US/ Canada)[1]""",1730000.0,0.0,1
1146,tt0075261,squirm,1976,92,,Squirm,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
1147,tt0075268,stay hungry,1976,102,4377.0,Stay_Hungry,102,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0.0,"""$24.8 million""",24800000.0,0.0,1
1148,tt0075334,to the devil a daughter,1976,95,,To_the_Devil_a_Daughter,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"""£360,000[3]""",360000.0,,0.0,0.0,1
1149,tt0075404,the ascent,1977,111,7862.0,The_Ascent_(1977_film),111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
1150,tt0075648,airport 77,1977,114,10430.0,Airport_'77,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$6 million""",6000000.0,"""$91.1 million""",91100000.0,1418.3333333333333,0
1151,tt0075656,the alien factor,1978,80,1031.0,The_Alien_Factor,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$3,500""",3500.0,,0.0,0.0,1
1152,tt0075669,amar akbar anthony,1977,184,7567.0,Amar_Akbar_Anthony,184,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,"""est. ₹155 million (equivalent to ₹4.3 billion or US$54 million in 2023)[3]""",155000000.0,0.0,1
1153,tt0075704,audrey rose,1977,113,5870.0,Audrey_Rose_(film),113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$4 million[1]""",4000000.0,"""$2 million[2]""",2000000.0,-50.0,0
1154,tt0075730,camouflage,1977,106,1431.0,Camouflage_(1977_film),106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
1155,tt0075753,bilitis,1977,95,1906.0,Bilitis_(film),95,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,,0.0,0.0,1
1156,tt0075793,we all loved each other so much,1974,124,6166.0,We_All_Loved_Each_Other_So_Much,124,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,,0.0,0.0,1
1157,tt0075860,close encounters of the third kind,1977,138,194212.0,Close_Encounters_of_the_Third_Kind,135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,"""$19.4 million[3]""",19400000.0,"""$306.9 million[4]""",306900000.0,1481.958762886598,0
1158,tt0075888,the crater lake monster,1977,85,1489.0,The_Crater_Lake_Monster,85,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""<$200,000[1]""",200000.0,"""$1,050,000[2]""",1050000.0,425.0,0
1159,tt0075902,man of marble,1977,165,4238.0,Man_of_Marble,165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
1160,tt0075936,desperate living,1977,90,5265.0,Desperate_Living,90,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$65,000""",65000.0,,0.0,0.0,1
1161,tt0075984,emanuelle and the last cannibals,1977,94,2894.0,Emanuelle_and_the_Last_Cannibals,93,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,,0.0,0.0,1
1162,tt0075993,an enemy of the people,1978,103,1369.0,An_Enemy_of_the_People_(1978_film),103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$2.5 million[1]""",2500000.0,,0.0,0.0,1
1163,tt0076001,la escopeta nacional,1978,95,1810.0,La_escopeta_nacional,95,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.0,,0.0,0.0,1
1164,tt0076009,exorcist ii the heretic,1977,117,23979.0,Exorcist_II:_The_Heretic,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$14 million""",14000000.0,"""$30.7 million[2]""",30700000.0,119.2857142857143,0
1165,tt0076100,grand theft auto,1977,84,2677.0,Grand_Theft_Auto_(film),84,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$602,000[1]""",602000.0,"""$15 million or $2.5 million[2]""",152500000.0,25232.225913621263,0
1166,tt0076155,the man who loved women,1977,120,6660.0,The_Man_Who_Loved_Women_(1977_film),120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,"""$7.2 million[1]""",7200000.0,0.0,1
1167,tt0076161,the hound of the baskervilles,1978,85,1112.0,The_Hound_of_the_Baskervilles_(1978_film),85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0.0,,0.0,0.0,1
1168,tt0076191,the incredible melting man,1977,84,4452.0,The_Incredible_Melting_Man,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
1169,tt0076245,julia,1977,117,9341.0,Julia_(1977_film),118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,"""$7.84 million[1]""",7840000.0,"""$20.7 million[2]""",20700000.0,164.03061224489795,0
1170,tt0076348,madame rosa,1977,105,1320.0,Madame_Rosa,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,,0.0,"""$2.6 million[1]""",2600000.0,0.0,1
1171,tt0076363,the many adventures of winnie the pooh,1977,74,34839.0,The_Many_Adventures_of_Winnie_the_Pooh,74,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
1172,tt0076391,mimino,1977,95,5776.0,Mimino,97,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
1173,tt0076417,mr billion,1977,89,1192.0,Mr._Billion,89,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$4,590,000[1]""",4590000.0,"""$1,300,000 (rentals)[2]""",1300000.0,-71.67755991285402,0
1174,tt0076649,the beast in heat,1977,86,,La_Bestia_in_calore,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
1175,tt0076706,short eyes,1977,100,1275.0,Short_Eyes_(film),100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
1176,tt0076727,office romance,1977,159,8854.0,Office_Romance,159,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"""500,000 rubles""",500000.0,,0.0,0.0,1
1177,tt0076734,soldier of orange,1977,155,12743.0,Soldier_of_Orange,147,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"""ƒ 5 million""",5000000.0,,0.0,0.0,1
1178,tt0076740,sorcerer,1977,121,20272.0,Sorcerer_(film),121,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,"""$21–22 million[1][2][3]""",21000000.0,"""$5.9 million (theatrical and rentals)[4]$9 million (worldwide)[5]""",5900000.0,-71.9047619047619,0
1179,tt0076749,maladolescenza,1977,94,1990.0,Maladolescenza,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,,0.0,0.0,1
1180,tt0076786,suspiria,1977,99,88511.0,Suspiria,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,0.0,"""1.43 billion lire (Italy)\n$1.8 million (North American rentals)[2]""",1430000.0,0.0,1
1181,tt0076935,the yellow handkerchief,1977,108,1083.0,The_Yellow_Handkerchief_(1977_film),108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,,0.0,0.0,1
1182,tt0077199,the bad news bears go to japan,1978,91,,The_Bad_News_Bears_Go_to_Japan,92,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,,0.0,"""$7.3 million (U.S./Canada rentals)[1]""",7300000.0,0.0,1
1183,tt0077234,the big sleep,1978,99,4646.0,The_Big_Sleep_(1978_film),99,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,,0.0,,0.0,0.0,1
1184,tt0077235,big wednesday,1978,120,6494.0,Big_Wednesday,120,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$11,000,000""",11000000.0,"""$4.5 million[1]""",4500000.0,-59.09090909090908,0
1185,tt0077248,blue collar,1978,114,8194.0,Blue_Collar_(film),114,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$1.7 million[1]""",1700000.0,"""$6.5 million[2]""",6500000.0,282.3529411764706,0
1186,tt0077280,the buddy holly story,1978,114,8768.0,The_Buddy_Holly_Story,114,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,"""$1.2 million[1] or $2 million[2]""",1220000.0,"""$14.3 million[3]""",14300000.0,1072.1311475409836,0
1187,tt0077292,crippled avengers,1978,104,2395.0,Crippled_Avengers,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
1188,tt0077318,the chant of jimmie blacksmith,1978,122,2114.0,The_Chant_of_Jimmie_Blacksmith_(film),122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"""A$1.2 million[1]""",1200000.0,"""A$1.021 million (Australia)""",1020999.9999999999,-14.916666666666679,0
1189,tt0077372,corvette summer,1978,105,3059.0,Corvette_Summer,104,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$1.7 million[2]""",1700000.0,"""$36 million""",36000000.0,2017.6470588235293,0
1190,tt0077405,days of heaven,1978,94,56145.0,Days_of_Heaven,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,"""$3 million""",3000000.0,"""$3.4 million[3]""",3400000.0,13.33333333333333,0
1191,tt0077474,the driver,1978,91,15646.0,The_Driver,91,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$4 million[4]""",4000000.0,"""$4.9 million[5]1,102,183 admissions (France)[6]£802,952 (UK)""",4911021.83,22.775545750000003,0
1192,tt0077613,girlfriends,1978,88,2240.0,Girlfriends_(1978_film),88,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$500,000[1]""",500000.0,,0.0,0.0,1
1193,tt0077636,the greek tycoon,1978,107,2018.0,The_Greek_Tycoon,107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$6.5 million[1]""",6500000.0,"""$14 million[2]""",14000000.0,115.38461538461537,0
1194,tt0077651,halloween,1978,91,260115.0,Halloween_(1978_film),91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$300,000–325,000[6][7][8]""",300000000.0,"""$70 million[6][7]""",70000000.0,-76.66666666666666,0
1195,tt0077655,last hurrah for chivalry,1979,106,,Last_Hurrah_for_Chivalry,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
1196,tt0077660,harper valley pta,1978,93,1098.0,Harper_Valley_PTA_(film),93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$1 million""",1000000.0,"""$25 million (United States) or $8.5 million[1]""",258500000.0,25750.0,0
1197,tt0077707,the hypothesis of the stolen painting,1978,66,1082.0,The_Hypothesis_of_the_Stolen_Painting,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,,0.0,0.0,1
1198,tt0077713,i spit on your grave,1978,101,27637.0,I_Spit_on_Your_Grave,102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$80,000[2]""",80000.0,,0.0,0.0,1
1199,tt0077729,in a year with 13 moons,1978,124,4043.0,In_a_Year_of_13_Moons,124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
1200,tt0077740,insiang,1976,95,1294.0,Insiang,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
1201,tt0077743,international velvet,1978,127,,International_Velvet_(film),127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$7,009,238""",7009238.0,0.0,1
1202,tt0077745,invasion of the body snatchers,1978,115,57581.0,Invasion_of_the_Body_Snatchers_(1978_film),115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$24.9 million (US)""",24900000.0,0.0,1
1203,tt0077766,jaws 2,1978,116,75889.0,Jaws_2,116,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$20 million[2]""",20000000.0,"""$208 million[2]""",208000000.0,940.0,0
1204,tt0077834,laserblast,1978,85,6152.0,Laserblast,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
1205,tt0077904,the manitou,1978,104,2804.0,The_Manitou,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$1.5 million[3]""",1500000.0,0.0,1
1206,tt0078058,odds and evens,1978,115,8664.0,Odds_and_Evens_(film),110,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,,0.0,0.0,1
